Province/State,Country/Region,Lat,Long,Date,Value
,Maldives,3.2028,73.2207,2020-01-24,0
,Maldives,3.2028,73.2207,2020-01-23,0
,Maldives,3.2028,73.2207,2020-01-22,0
,Malta,35.9375,14.3754,2020-03-18,0
,Malta,35.9375,14.3754,2020-03-17,0
,Malta,35.9375,14.3754,2020-03-16,0
,Malta,35.9375,14.3754,2020-03-15,0
,Malta,35.9375,14.3754,2020-03-14,0
,Malta,35.9375,14.3754,2020-03-13,0
,Malta,35.9375,14.3754,2020-03-12,0
,Malta,35.9375,14.3754,2020-03-11,0
,Malta,35.9375,14.3754,2020-03-10,0
,Malta,35.9375,14.3754,2020-03-09,0
,Malta,35.9375,14.3754,2020-03-08,0
,Malta,35.9375,14.3754,2020-03-07,0
,Malta,35.9375,14.3754,2020-03-06,0
,Malta,35.9375,14.3754,2020-03-05,0
,Malta,35.9375,14.3754,2020-03-04,0
,Malta,35.9375,14.3754,2020-03-03,0
,Malta,35.9375,14.3754,2020-03-02,0
,Malta,35.9375,14.3754,2020-03-01,0
,Malta,35.9375,14.3754,2020-02-29,0
,Malta,35.9375,14.3754,2020-02-28,0
,Malta,35.9375,14.3754,2020-02-27,0
,Malta,35.9375,14.3754,2020-02-26,0
,Malta,35.9375,14.3754,2020-02-25,0
,Malta,35.9375,14.3754,2020-02-24,0
,Malta,35.9375,14.3754,2020-02-23,0
,Malta,35.9375,14.3754,2020-02-22,0
,Malta,35.9375,14.3754,2020-02-21,0
,Malta,35.9375,14.3754,2020-02-20,0
,Malta,35.9375,14.3754,2020-02-19,0
,Malta,35.9375,14.3754,2020-02-18,0
,Malta,35.9375,14.3754,2020-02-17,0
,Malta,35.9375,14.3754,2020-02-16,0
,Malta,35.9375,14.3754,2020-02-15,0
,Malta,35.9375,14.3754,2020-02-14,0
,Malta,35.9375,14.3754,2020-02-13,0
,Malta,35.9375,14.3754,2020-02-12,0
,Malta,35.9375,14.3754,2020-02-11,0
,Malta,35.9375,14.3754,2020-02-10,0
,Malta,35.9375,14.3754,2020-02-09,0
,Malta,35.9375,14.3754,2020-02-08,0
,Malta,35.9375,14.3754,2020-02-07,0
,Malta,35.9375,14.3754,2020-02-06,0
,Malta,35.9375,14.3754,2020-02-05,0
,Malta,35.9375,14.3754,2020-02-04,0
,Malta,35.9375,14.3754,2020-02-03,0
,Malta,35.9375,14.3754,2020-02-02,0
,Malta,35.9375,14.3754,2020-02-01,0
,Malta,35.9375,14.3754,2020-01-31,0
,Malta,35.9375,14.3754,2020-01-30,0
,Malta,35.9375,14.3754,2020-01-29,0
,Malta,35.9375,14.3754,2020-01-28,0
,Malta,35.9375,14.3754,2020-01-27,0
,Malta,35.9375,14.3754,2020-01-26,0
,Malta,35.9375,14.3754,2020-01-25,0
,Malta,35.9375,14.3754,2020-01-24,0
,Malta,35.9375,14.3754,2020-01-23,0
,Malta,35.9375,14.3754,2020-01-22,0
,Martinique,14.6415,-61.0242,2020-03-18,1
,Martinique,14.6415,-61.0242,2020-03-17,1
,Martinique,14.6415,-61.0242,2020-03-16,1
,Martinique,14.6415,-61.0242,2020-03-15,0
,Martinique,14.6415,-61.0242,2020-03-14,0
,Martinique,14.6415,-61.0242,2020-03-13,0
,Martinique,14.6415,-61.0242,2020-03-12,0
,Martinique,14.6415,-61.0242,2020-03-11,0
,Martinique,14.6415,-61.0242,2020-03-10,0
,Martinique,14.6415,-61.0242,2020-03-09,0
,Martinique,14.6415,-61.0242,2020-03-08,0
,Martinique,14.6415,-61.0242,2020-03-07,0
,Martinique,14.6415,-61.0242,2020-03-06,0
,Martinique,14.6415,-61.0242,2020-03-05,0
,Martinique,14.6415,-61.0242,2020-03-04,0
,Martinique,14.6415,-61.0242,2020-03-03,0
,Martinique,14.6415,-61.0242,2020-03-02,0
,Martinique,14.6415,-61.0242,2020-03-01,0
,Martinique,14.6415,-61.0242,2020-02-29,0
,Martinique,14.6415,-61.0242,2020-02-28,0
,Martinique,14.6415,-61.0242,2020-02-27,0
,Martinique,14.6415,-61.0242,2020-02-26,0
,Martinique,14.6415,-61.0242,2020-02-25,0
,Martinique,14.6415,-61.0242,2020-02-24,0
,Martinique,14.6415,-61.0242,2020-02-23,0
,Martinique,14.6415,-61.0242,2020-02-22,0
,Martinique,14.6415,-61.0242,2020-02-21,0
,Martinique,14.6415,-61.0242,2020-02-20,0
,Martinique,14.6415,-61.0242,2020-02-19,0
,Martinique,14.6415,-61.0242,2020-02-18,0
,Martinique,14.6415,-61.0242,2020-02-17,0
,Martinique,14.6415,-61.0242,2020-02-16,0
,Martinique,14.6415,-61.0242,2020-02-15,0
,Martinique,14.6415,-61.0242,2020-02-14,0
,Martinique,14.6415,-61.0242,2020-02-13,0
,Martinique,14.6415,-61.0242,2020-02-12,0
,Martinique,14.6415,-61.0242,2020-02-11,0
,Martinique,14.6415,-61.0242,2020-02-10,0
,Martinique,14.6415,-61.0242,2020-02-09,0
,Martinique,14.6415,-61.0242,2020-02-08,0
,Martinique,14.6415,-61.0242,2020-02-07,0
,Martinique,14.6415,-61.0242,2020-02-06,0
,Martinique,14.6415,-61.0242,2020-02-05,0
,Martinique,14.6415,-61.0242,2020-02-04,0
,Martinique,14.6415,-61.0242,2020-02-03,0
,Martinique,14.6415,-61.0242,2020-02-02,0
,Martinique,14.6415,-61.0242,2020-02-01,0
,Martinique,14.6415,-61.0242,2020-01-31,0
,Martinique,14.6415,-61.0242,2020-01-30,0
,Martinique,14.6415,-61.0242,2020-01-29,0
,Martinique,14.6415,-61.0242,2020-01-28,0
,Martinique,14.6415,-61.0242,2020-01-27,0
,Martinique,14.6415,-61.0242,2020-01-26,0
,Martinique,14.6415,-61.0242,2020-01-25,0
,Martinique,14.6415,-61.0242,2020-01-24,0
,Martinique,14.6415,-61.0242,2020-01-23,0
,Martinique,14.6415,-61.0242,2020-01-22,0
,Mauritania,21.0079,10.9408,2020-03-18,0
,Mauritania,21.0079,10.9408,2020-03-17,0
,Mauritania,21.0079,10.9408,2020-03-16,0
,Mauritania,21.0079,10.9408,2020-03-15,0
,Mauritania,21.0079,10.9408,2020-03-14,0
,Mauritania,21.0079,10.9408,2020-03-13,0
,Mauritania,21.0079,10.9408,2020-03-12,0
,Mauritania,21.0079,10.9408,2020-03-11,0
,Mauritania,21.0079,10.9408,2020-03-10,0
,Mauritania,21.0079,10.9408,2020-03-09,0
,Mauritania,21.0079,10.9408,2020-03-08,0
,Mauritania,21.0079,10.9408,2020-03-07,0
,Mauritania,21.0079,10.9408,2020-03-06,0
,Mauritania,21.0079,10.9408,2020-03-05,0
,Mauritania,21.0079,10.9408,2020-03-04,0
,Mauritania,21.0079,10.9408,2020-03-03,0
,Mauritania,21.0079,10.9408,2020-03-02,0
,Mauritania,21.0079,10.9408,2020-03-01,0
,Mauritania,21.0079,10.9408,2020-02-29,0
,Mauritania,21.0079,10.9408,2020-02-28,0
,Mauritania,21.0079,10.9408,2020-02-27,0
,Mauritania,21.0079,10.9408,2020-02-26,0
,Mauritania,21.0079,10.9408,2020-02-25,0
,Mauritania,21.0079,10.9408,2020-02-24,0
,Mauritania,21.0079,10.9408,2020-02-23,0
,Mauritania,21.0079,10.9408,2020-02-22,0
,Mauritania,21.0079,10.9408,2020-02-21,0
,Mauritania,21.0079,10.9408,2020-02-20,0
,Mauritania,21.0079,10.9408,2020-02-19,0
,Mauritania,21.0079,10.9408,2020-02-18,0
,Mauritania,21.0079,10.9408,2020-02-17,0
,Mauritania,21.0079,10.9408,2020-02-16,0
,Mauritania,21.0079,10.9408,2020-02-15,0
,Mauritania,21.0079,10.9408,2020-02-14,0
,Mauritania,21.0079,10.9408,2020-02-13,0
,Mauritania,21.0079,10.9408,2020-02-12,0
,Mauritania,21.0079,10.9408,2020-02-11,0
,Mauritania,21.0079,10.9408,2020-02-10,0
,Mauritania,21.0079,10.9408,2020-02-09,0
,Mauritania,21.0079,10.9408,2020-02-08,0
,Mauritania,21.0079,10.9408,2020-02-07,0
,Mauritania,21.0079,10.9408,2020-02-06,0
,Mauritania,21.0079,10.9408,2020-02-05,0
,Mauritania,21.0079,10.9408,2020-02-04,0
,Mauritania,21.0079,10.9408,2020-02-03,0
,Mauritania,21.0079,10.9408,2020-02-02,0
,Mauritania,21.0079,10.9408,2020-02-01,0
,Mauritania,21.0079,10.9408,2020-01-31,0
,Mauritania,21.0079,10.9408,2020-01-30,0
,Mauritania,21.0079,10.9408,2020-01-29,0
,Mauritania,21.0079,10.9408,2020-01-28,0
,Mauritania,21.0079,10.9408,2020-01-27,0
,Mauritania,21.0079,10.9408,2020-01-26,0
,Mauritania,21.0079,10.9408,2020-01-25,0
,Mauritania,21.0079,10.9408,2020-01-24,0
,Mauritania,21.0079,10.9408,2020-01-23,0
,Mauritania,21.0079,10.9408,2020-01-22,0
,Mauritius,-20.2,57.5,2020-03-18,0
,Mauritius,-20.2,57.5,2020-03-17,0
,Mauritius,-20.2,57.5,2020-03-16,0
,Mauritius,-20.2,57.5,2020-03-15,0
,Mauritius,-20.2,57.5,2020-03-14,0
,Mauritius,-20.2,57.5,2020-03-13,0
,Mauritius,-20.2,57.5,2020-03-12,0
,Mauritius,-20.2,57.5,2020-03-11,0
,Mauritius,-20.2,57.5,2020-03-10,0
,Mauritius,-20.2,57.5,2020-03-09,0
,Mauritius,-20.2,57.5,2020-03-08,0
,Mauritius,-20.2,57.5,2020-03-07,0
,Mauritius,-20.2,57.5,2020-03-06,0
,Mauritius,-20.2,57.5,2020-03-05,0
,Mauritius,-20.2,57.5,2020-03-04,0
,Mauritius,-20.2,57.5,2020-03-03,0
,Mauritius,-20.2,57.5,2020-03-02,0
,Mauritius,-20.2,57.5,2020-03-01,0
,Mauritius,-20.2,57.5,2020-02-29,0
,Mauritius,-20.2,57.5,2020-02-28,0
,Mauritius,-20.2,57.5,2020-02-27,0
,Mauritius,-20.2,57.5,2020-02-26,0
,Mauritius,-20.2,57.5,2020-02-25,0
,Mauritius,-20.2,57.5,2020-02-24,0
,Mauritius,-20.2,57.5,2020-02-23,0
,Mauritius,-20.2,57.5,2020-02-22,0
,Mauritius,-20.2,57.5,2020-02-21,0
,Mauritius,-20.2,57.5,2020-02-20,0
,Mauritius,-20.2,57.5,2020-02-19,0
,Mauritius,-20.2,57.5,2020-02-18,0
,Mauritius,-20.2,57.5,2020-02-17,0
,Mauritius,-20.2,57.5,2020-02-16,0
,Mauritius,-20.2,57.5,2020-02-15,0
,Mauritius,-20.2,57.5,2020-02-14,0
,Mauritius,-20.2,57.5,2020-02-13,0
,Mauritius,-20.2,57.5,2020-02-12,0
,Mauritius,-20.2,57.5,2020-02-11,0
,Mauritius,-20.2,57.5,2020-02-10,0
,Mauritius,-20.2,57.5,2020-02-09,0
,Mauritius,-20.2,57.5,2020-02-08,0
,Mauritius,-20.2,57.5,2020-02-07,0
,Mauritius,-20.2,57.5,2020-02-06,0
,Mauritius,-20.2,57.5,2020-02-05,0
,Mauritius,-20.2,57.5,2020-02-04,0
,Mauritius,-20.2,57.5,2020-02-03,0
,Mauritius,-20.2,57.5,2020-02-02,0
,Mauritius,-20.2,57.5,2020-02-01,0
,Mauritius,-20.2,57.5,2020-01-31,0
,Mauritius,-20.2,57.5,2020-01-30,0
,Mauritius,-20.2,57.5,2020-01-29,0
,Mauritius,-20.2,57.5,2020-01-28,0
,Mauritius,-20.2,57.5,2020-01-27,0
,Mauritius,-20.2,57.5,2020-01-26,0
,Mauritius,-20.2,57.5,2020-01-25,0
,Mauritius,-20.2,57.5,2020-01-24,0
,Mauritius,-20.2,57.5,2020-01-23,0
,Mauritius,-20.2,57.5,2020-01-22,0
,Mayotte,-12.8275,45.1662,2020-03-18,0
,Mayotte,-12.8275,45.1662,2020-03-17,0
,Mayotte,-12.8275,45.1662,2020-03-16,0
,Mayotte,-12.8275,45.1662,2020-03-15,0
,Mayotte,-12.8275,45.1662,2020-03-14,0
,Mayotte,-12.8275,45.1662,2020-03-13,0
,Mayotte,-12.8275,45.1662,2020-03-12,0
,Mayotte,-12.8275,45.1662,2020-03-11,0
,Mayotte,-12.8275,45.1662,2020-03-10,0
,Mayotte,-12.8275,45.1662,2020-03-09,0
,Mayotte,-12.8275,45.1662,2020-03-08,0
,Mayotte,-12.8275,45.1662,2020-03-07,0
,Mayotte,-12.8275,45.1662,2020-03-06,0
,Mayotte,-12.8275,45.1662,2020-03-05,0
,Mayotte,-12.8275,45.1662,2020-03-04,0
,Mayotte,-12.8275,45.1662,2020-03-03,0
,Mayotte,-12.8275,45.1662,2020-03-02,0
,Mayotte,-12.8275,45.1662,2020-03-01,0
,Mayotte,-12.8275,45.1662,2020-02-29,0
,Mayotte,-12.8275,45.1662,2020-02-28,0
,Mayotte,-12.8275,45.1662,2020-02-27,0
,Mayotte,-12.8275,45.1662,2020-02-26,0
,Mayotte,-12.8275,45.1662,2020-02-25,0
,Mayotte,-12.8275,45.1662,2020-02-24,0
,Mayotte,-12.8275,45.1662,2020-02-23,0
,Mayotte,-12.8275,45.1662,2020-02-22,0
,Mayotte,-12.8275,45.1662,2020-02-21,0
,Mayotte,-12.8275,45.1662,2020-02-20,0
,Mayotte,-12.8275,45.1662,2020-02-19,0
,Mayotte,-12.8275,45.1662,2020-02-18,0
,Mayotte,-12.8275,45.1662,2020-02-17,0
,Mayotte,-12.8275,45.1662,2020-02-16,0
,Mayotte,-12.8275,45.1662,2020-02-15,0
,Mayotte,-12.8275,45.1662,2020-02-14,0
,Mayotte,-12.8275,45.1662,2020-02-13,0
,Mayotte,-12.8275,45.1662,2020-02-12,0
,Mayotte,-12.8275,45.1662,2020-02-11,0
,Mayotte,-12.8275,45.1662,2020-02-10,0
,Mayotte,-12.8275,45.1662,2020-02-09,0
,Mayotte,-12.8275,45.1662,2020-02-08,0
,Mayotte,-12.8275,45.1662,2020-02-07,0
,Mayotte,-12.8275,45.1662,2020-02-06,0
,Mayotte,-12.8275,45.1662,2020-02-05,0
,Mayotte,-12.8275,45.1662,2020-02-04,0
,Mayotte,-12.8275,45.1662,2020-02-03,0
,Mayotte,-12.8275,45.1662,2020-02-02,0
,Mayotte,-12.8275,45.1662,2020-02-01,0
,Mayotte,-12.8275,45.1662,2020-01-31,0
,Mayotte,-12.8275,45.1662,2020-01-30,0
,Mayotte,-12.8275,45.1662,2020-01-29,0
,Mayotte,-12.8275,45.1662,2020-01-28,0
,Mayotte,-12.8275,45.1662,2020-01-27,0
,Mayotte,-12.8275,45.1662,2020-01-26,0
,Mayotte,-12.8275,45.1662,2020-01-25,0
,Mayotte,-12.8275,45.1662,2020-01-24,0
,Mayotte,-12.8275,45.1662,2020-01-23,0
,Mayotte,-12.8275,45.1662,2020-01-22,0
,Mexico,23.6345,-102.5528,2020-03-18,0
,Mexico,23.6345,-102.5528,2020-03-17,0
,Mexico,23.6345,-102.5528,2020-03-16,0
,Mexico,23.6345,-102.5528,2020-03-15,0
,Mexico,23.6345,-102.5528,2020-03-14,0
,Mexico,23.6345,-102.5528,2020-03-13,0
,Mexico,23.6345,-102.5528,2020-03-12,0
,Mexico,23.6345,-102.5528,2020-03-11,0
,Mexico,23.6345,-102.5528,2020-03-10,0
,Mexico,23.6345,-102.5528,2020-03-09,0
,Mexico,23.6345,-102.5528,2020-03-08,0
,Mexico,23.6345,-102.5528,2020-03-07,0
,Mexico,23.6345,-102.5528,2020-03-06,0
,Mexico,23.6345,-102.5528,2020-03-05,0
,Mexico,23.6345,-102.5528,2020-03-04,0
,Mexico,23.6345,-102.5528,2020-03-03,0
,Mexico,23.6345,-102.5528,2020-03-02,0
,Mexico,23.6345,-102.5528,2020-03-01,0
,Mexico,23.6345,-102.5528,2020-02-29,0
,Mexico,23.6345,-102.5528,2020-02-28,0
,Mexico,23.6345,-102.5528,2020-02-27,0
,Mexico,23.6345,-102.5528,2020-02-26,0
,Mexico,23.6345,-102.5528,2020-02-25,0
,Mexico,23.6345,-102.5528,2020-02-24,0
,Mexico,23.6345,-102.5528,2020-02-23,0
,Mexico,23.6345,-102.5528,2020-02-22,0
,Mexico,23.6345,-102.5528,2020-02-21,0
,Mexico,23.6345,-102.5528,2020-02-20,0
,Mexico,23.6345,-102.5528,2020-02-19,0
,Mexico,23.6345,-102.5528,2020-02-18,0
,Mexico,23.6345,-102.5528,2020-02-17,0
,Mexico,23.6345,-102.5528,2020-02-16,0
,Mexico,23.6345,-102.5528,2020-02-15,0
,Mexico,23.6345,-102.5528,2020-02-14,0
,Mexico,23.6345,-102.5528,2020-02-13,0
,Mexico,23.6345,-102.5528,2020-02-12,0
,Mexico,23.6345,-102.5528,2020-02-11,0
,Mexico,23.6345,-102.5528,2020-02-10,0
,Mexico,23.6345,-102.5528,2020-02-09,0
,Mexico,23.6345,-102.5528,2020-02-08,0
,Mexico,23.6345,-102.5528,2020-02-07,0
,Mexico,23.6345,-102.5528,2020-02-06,0
,Mexico,23.6345,-102.5528,2020-02-05,0
,Mexico,23.6345,-102.5528,2020-02-04,0
,Mexico,23.6345,-102.5528,2020-02-03,0
,Mexico,23.6345,-102.5528,2020-02-02,0
,Mexico,23.6345,-102.5528,2020-02-01,0
,Mexico,23.6345,-102.5528,2020-01-31,0
,Mexico,23.6345,-102.5528,2020-01-30,0
,Mexico,23.6345,-102.5528,2020-01-29,0
,Mexico,23.6345,-102.5528,2020-01-28,0
,Mexico,23.6345,-102.5528,2020-01-27,0
,Mexico,23.6345,-102.5528,2020-01-26,0
,Mexico,23.6345,-102.5528,2020-01-25,0
,Mexico,23.6345,-102.5528,2020-01-24,0
,Mexico,23.6345,-102.5528,2020-01-23,0
,Mexico,23.6345,-102.5528,2020-01-22,0
,Moldova,47.4116,28.3699,2020-03-18,1
,Moldova,47.4116,28.3699,2020-03-17,0
,Moldova,47.4116,28.3699,2020-03-16,0
,Moldova,47.4116,28.3699,2020-03-15,0
,Moldova,47.4116,28.3699,2020-03-14,0
,Moldova,47.4116,28.3699,2020-03-13,0
,Moldova,47.4116,28.3699,2020-03-12,0
,Moldova,47.4116,28.3699,2020-03-11,0
,Moldova,47.4116,28.3699,2020-03-10,0
,Moldova,47.4116,28.3699,2020-03-09,0
,Moldova,47.4116,28.3699,2020-03-08,0
,Moldova,47.4116,28.3699,2020-03-07,0
,Moldova,47.4116,28.3699,2020-03-06,0
,Moldova,47.4116,28.3699,2020-03-05,0
,Moldova,47.4116,28.3699,2020-03-04,0
,Moldova,47.4116,28.3699,2020-03-03,0
,Moldova,47.4116,28.3699,2020-03-02,0
,Moldova,47.4116,28.3699,2020-03-01,0
,Moldova,47.4116,28.3699,2020-02-29,0
,Moldova,47.4116,28.3699,2020-02-28,0
,Moldova,47.4116,28.3699,2020-02-27,0
,Moldova,47.4116,28.3699,2020-02-26,0
,Moldova,47.4116,28.3699,2020-02-25,0
,Moldova,47.4116,28.3699,2020-02-24,0
,Moldova,47.4116,28.3699,2020-02-23,0
,Moldova,47.4116,28.3699,2020-02-22,0
,Moldova,47.4116,28.3699,2020-02-21,0
,Moldova,47.4116,28.3699,2020-02-20,0
,Moldova,47.4116,28.3699,2020-02-19,0
,Moldova,47.4116,28.3699,2020-02-18,0
,Moldova,47.4116,28.3699,2020-02-17,0
,Moldova,47.4116,28.3699,2020-02-16,0
,Moldova,47.4116,28.3699,2020-02-15,0
,Moldova,47.4116,28.3699,2020-02-14,0
,Moldova,47.4116,28.3699,2020-02-13,0
,Moldova,47.4116,28.3699,2020-02-12,0
,Moldova,47.4116,28.3699,2020-02-11,0
,Moldova,47.4116,28.3699,2020-02-10,0
,Moldova,47.4116,28.3699,2020-02-09,0
,Moldova,47.4116,28.3699,2020-02-08,0
,Moldova,47.4116,28.3699,2020-02-07,0
,Moldova,47.4116,28.3699,2020-02-06,0
,Moldova,47.4116,28.3699,2020-02-05,0
,Moldova,47.4116,28.3699,2020-02-04,0
,Moldova,47.4116,28.3699,2020-02-03,0
,Moldova,47.4116,28.3699,2020-02-02,0
,Moldova,47.4116,28.3699,2020-02-01,0
,Moldova,47.4116,28.3699,2020-01-31,0
,Moldova,47.4116,28.3699,2020-01-30,0
,Moldova,47.4116,28.3699,2020-01-29,0
,Moldova,47.4116,28.3699,2020-01-28,0
,Moldova,47.4116,28.3699,2020-01-27,0
,Moldova,47.4116,28.3699,2020-01-26,0
,Moldova,47.4116,28.3699,2020-01-25,0
,Moldova,47.4116,28.3699,2020-01-24,0
,Moldova,47.4116,28.3699,2020-01-23,0
,Moldova,47.4116,28.3699,2020-01-22,0
,Monaco,43.7333,7.4167,2020-03-18,0
,Monaco,43.7333,7.4167,2020-03-17,0
,Monaco,43.7333,7.4167,2020-03-16,0
,Monaco,43.7333,7.4167,2020-03-15,0
,Monaco,43.7333,7.4167,2020-03-14,0
,Monaco,43.7333,7.4167,2020-03-13,0
,Monaco,43.7333,7.4167,2020-03-12,0
,Monaco,43.7333,7.4167,2020-03-11,0
,Monaco,43.7333,7.4167,2020-03-10,0
,Monaco,43.7333,7.4167,2020-03-09,0
,Monaco,43.7333,7.4167,2020-03-08,0
,Monaco,43.7333,7.4167,2020-03-07,0
,Monaco,43.7333,7.4167,2020-03-06,0
,Monaco,43.7333,7.4167,2020-03-05,0
,Monaco,43.7333,7.4167,2020-03-04,0
,Monaco,43.7333,7.4167,2020-03-03,0
,Monaco,43.7333,7.4167,2020-03-02,0
,Monaco,43.7333,7.4167,2020-03-01,0
,Monaco,43.7333,7.4167,2020-02-29,0
,Monaco,43.7333,7.4167,2020-02-28,0
,Monaco,43.7333,7.4167,2020-02-27,0
,Monaco,43.7333,7.4167,2020-02-26,0
,Monaco,43.7333,7.4167,2020-02-25,0
,Monaco,43.7333,7.4167,2020-02-24,0
,Monaco,43.7333,7.4167,2020-02-23,0
,Monaco,43.7333,7.4167,2020-02-22,0
,Monaco,43.7333,7.4167,2020-02-21,0
,Monaco,43.7333,7.4167,2020-02-20,0
,Monaco,43.7333,7.4167,2020-02-19,0
,Monaco,43.7333,7.4167,2020-02-18,0
,Monaco,43.7333,7.4167,2020-02-17,0
,Monaco,43.7333,7.4167,2020-02-16,0
,Monaco,43.7333,7.4167,2020-02-15,0
,Monaco,43.7333,7.4167,2020-02-14,0
,Monaco,43.7333,7.4167,2020-02-13,0
,Monaco,43.7333,7.4167,2020-02-12,0
,Monaco,43.7333,7.4167,2020-02-11,0
,Monaco,43.7333,7.4167,2020-02-10,0
,Monaco,43.7333,7.4167,2020-02-09,0
,Monaco,43.7333,7.4167,2020-02-08,0
,Monaco,43.7333,7.4167,2020-02-07,0
,Monaco,43.7333,7.4167,2020-02-06,0
,Monaco,43.7333,7.4167,2020-02-05,0
,Monaco,43.7333,7.4167,2020-02-04,0
,Monaco,43.7333,7.4167,2020-02-03,0
,Monaco,43.7333,7.4167,2020-02-02,0
,Monaco,43.7333,7.4167,2020-02-01,0
,Monaco,43.7333,7.4167,2020-01-31,0
,Monaco,43.7333,7.4167,2020-01-30,0
,Monaco,43.7333,7.4167,2020-01-29,0
,Monaco,43.7333,7.4167,2020-01-28,0
,Monaco,43.7333,7.4167,2020-01-27,0
,Monaco,43.7333,7.4167,2020-01-26,0
,Monaco,43.7333,7.4167,2020-01-25,0
,Monaco,43.7333,7.4167,2020-01-24,0
,Monaco,43.7333,7.4167,2020-01-23,0
,Monaco,43.7333,7.4167,2020-01-22,0
,Mongolia,46.8625,103.8467,2020-03-18,0
,Mongolia,46.8625,103.8467,2020-03-17,0
,Mongolia,46.8625,103.8467,2020-03-16,0
,Mongolia,46.8625,103.8467,2020-03-15,0
,Mongolia,46.8625,103.8467,2020-03-14,0
,Mongolia,46.8625,103.8467,2020-03-13,0
,Mongolia,46.8625,103.8467,2020-03-12,0
,Mongolia,46.8625,103.8467,2020-03-11,0
,Mongolia,46.8625,103.8467,2020-03-10,0
,Mongolia,46.8625,103.8467,2020-03-09,0
,Mongolia,46.8625,103.8467,2020-03-08,0
,Mongolia,46.8625,103.8467,2020-03-07,0
,Mongolia,46.8625,103.8467,2020-03-06,0
,Mongolia,46.8625,103.8467,2020-03-05,0
,Mongolia,46.8625,103.8467,2020-03-04,0
,Mongolia,46.8625,103.8467,2020-03-03,0
,Mongolia,46.8625,103.8467,2020-03-02,0
,Mongolia,46.8625,103.8467,2020-03-01,0
,Mongolia,46.8625,103.8467,2020-02-29,0
,Mongolia,46.8625,103.8467,2020-02-28,0
,Mongolia,46.8625,103.8467,2020-02-27,0
,Mongolia,46.8625,103.8467,2020-02-26,0
,Mongolia,46.8625,103.8467,2020-02-25,0
,Mongolia,46.8625,103.8467,2020-02-24,0
,Mongolia,46.8625,103.8467,2020-02-23,0
,Mongolia,46.8625,103.8467,2020-02-22,0
,Mongolia,46.8625,103.8467,2020-02-21,0
,Mongolia,46.8625,103.8467,2020-02-20,0
,Mongolia,46.8625,103.8467,2020-02-19,0
,Mongolia,46.8625,103.8467,2020-02-18,0
,Mongolia,46.8625,103.8467,2020-02-17,0
,Mongolia,46.8625,103.8467,2020-02-16,0
,Mongolia,46.8625,103.8467,2020-02-15,0
,Mongolia,46.8625,103.8467,2020-02-14,0
,Mongolia,46.8625,103.8467,2020-02-13,0
,Mongolia,46.8625,103.8467,2020-02-12,0
,Mongolia,46.8625,103.8467,2020-02-11,0
,Mongolia,46.8625,103.8467,2020-02-10,0
,Mongolia,46.8625,103.8467,2020-02-09,0
,Mongolia,46.8625,103.8467,2020-02-08,0
,Mongolia,46.8625,103.8467,2020-02-07,0
,Mongolia,46.8625,103.8467,2020-02-06,0
,Mongolia,46.8625,103.8467,2020-02-05,0
,Mongolia,46.8625,103.8467,2020-02-04,0
,Mongolia,46.8625,103.8467,2020-02-03,0
,Mongolia,46.8625,103.8467,2020-02-02,0
,Mongolia,46.8625,103.8467,2020-02-01,0
,Mongolia,46.8625,103.8467,2020-01-31,0
,Mongolia,46.8625,103.8467,2020-01-30,0
,Mongolia,46.8625,103.8467,2020-01-29,0
,Mongolia,46.8625,103.8467,2020-01-28,0
,Mongolia,46.8625,103.8467,2020-01-27,0
,Mongolia,46.8625,103.8467,2020-01-26,0
,Mongolia,46.8625,103.8467,2020-01-25,0
,Mongolia,46.8625,103.8467,2020-01-24,0
,Mongolia,46.8625,103.8467,2020-01-23,0
,Mongolia,46.8625,103.8467,2020-01-22,0
,Montenegro,42.5,19.3,2020-03-18,0
,Montenegro,42.5,19.3,2020-03-17,0
,Montenegro,42.5,19.3,2020-03-16,0
,Montenegro,42.5,19.3,2020-03-15,0
,Montenegro,42.5,19.3,2020-03-14,0
,Montenegro,42.5,19.3,2020-03-13,0
,Montenegro,42.5,19.3,2020-03-12,0
,Montenegro,42.5,19.3,2020-03-11,0
,Montenegro,42.5,19.3,2020-03-10,0
,Montenegro,42.5,19.3,2020-03-09,0
,Montenegro,42.5,19.3,2020-03-08,0
,Montenegro,42.5,19.3,2020-03-07,0
,Montenegro,42.5,19.3,2020-03-06,0
,Montenegro,42.5,19.3,2020-03-05,0
,Montenegro,42.5,19.3,2020-03-04,0
,Montenegro,42.5,19.3,2020-03-03,0
,Montenegro,42.5,19.3,2020-03-02,0
,Montenegro,42.5,19.3,2020-03-01,0
,Montenegro,42.5,19.3,2020-02-29,0
,Montenegro,42.5,19.3,2020-02-28,0
,Montenegro,42.5,19.3,2020-02-27,0
,Montenegro,42.5,19.3,2020-02-26,0
,Montenegro,42.5,19.3,2020-02-25,0
,Montenegro,42.5,19.3,2020-02-24,0
,Montenegro,42.5,19.3,2020-02-23,0
,Montenegro,42.5,19.3,2020-02-22,0
,Montenegro,42.5,19.3,2020-02-21,0
,Montenegro,42.5,19.3,2020-02-20,0
,Montenegro,42.5,19.3,2020-02-19,0
,Montenegro,42.5,19.3,2020-02-18,0
,Montenegro,42.5,19.3,2020-02-17,0
,Montenegro,42.5,19.3,2020-02-16,0
